250	-0.04114
252	-0.04084
254	-0.04069
256	-0.03774
258	-0.03846
260	-0.03501
262	-0.03691
264	-0.03631
266	-0.03622
268	-0.03604
270	-0.0311
272	-0.03018
274	-0.02898
276	-0.03413
278	-0.03606
280	-0.0347
282	-0.02986
284	-0.02835
286	-0.02493
288	-0.02161
290	-0.00978
292	0.00335
294	0.02299
296	0.04491
298	0.07948
300	0.1276
302	0.1916
304	0.27637
306	0.38162
308	0.51614
310	0.68081
312	0.90914
314	1.2219
316	1.68314
318	2.28317
320	3.07216
322	4.14222
324	5.47745
326	7.17125
328	9.208
330	11.62613
332	14.39374
334	17.33756
336	20.31726
338	23.31042
340	26.50383
342	29.73878
344	32.80279
346	35.79395
348	38.65836
350	41.67304
352	44.31618
354	47.29162
356	50.11258
358	52.93077
360	55.9114
362	59.12736
364	62.19016
366	64.93916
368	67.49507
370	70.21462
372	72.77256
374	74.83408
376	76.79514
378	77.91491
380	79.24659
382	80.46082
384	81.02457
386	81.21513
388	80.71558
390	80.88757
392	80.79798
394	80.76821
396	80.48871
398	80.06873
400	79.51646
402	79.0426
404	78.53104
406	78.06818
408	77.49731
410	76.92892
412	76.51116
414	76.12608
416	75.78189
418	75.30946
420	75.06866
422	74.92967
424	74.81999
426	74.7168
428	74.61808
430	74.69907
432	74.65326
434	74.73606
436	74.76412
438	74.95623
440	75.20356
442	75.52605
444	75.83418
446	76.0502
448	76.35971
450	76.78545
452	77.19773
454	77.53468
456	77.74477
458	78.11501
460	78.60642
462	79.34925
464	80.0426
466	80.69457
468	81.09137
470	81.52094
472	81.87543
474	82.40379
476	82.91074
478	83.49532
480	84.00871
482	84.4733
484	84.87169
486	85.36448
488	85.84335
490	86.30955
492	86.70816
494	87.06843
496	87.44997
498	87.75219
500	88.21736
502	88.56718
504	88.91139
506	89.05592
508	89.28945
510	89.55657
512	89.63457
514	89.74206
516	89.77259
518	90.06087
520	90.19365
522	90.26804
524	90.20305
526	90.1122
528	90.05331
530	89.96404
532	89.93467
534	89.88395
536	89.75977
538	89.77808
540	89.69853
542	89.6604
544	89.44698
546	89.3242
548	89.17134
550	88.99575
552	88.70573
554	88.48512
556	88.29008
558	88.08434
560	87.8462
562	87.76034
564	87.60669
566	87.35245
568	86.85548
570	86.61829
572	86.48183
574	86.38885
576	86.16438
578	85.9434
580	85.63432
582	85.50495
584	85.22674
586	85.07951
588	84.82668
590	84.71962
592	84.51896
594	84.27219
596	84.13948
598	83.82464
600	83.58973
602	83.20373
604	83.15559
606	82.97513
608	82.83434
610	82.63104
612	82.55613
614	82.39135
616	82.27166
618	82.091
620	82.04522
622	81.9678
624	81.78371
626	81.62678
628	81.50066
630	81.40247
632	81.34692
634	81.16569
636	81.01048
638	80.93686
640	80.91364
642	80.99372
644	80.83694
646	80.68295
648	80.48943
650	80.59589
652	80.90157
654	81.54077
656	81.43503
658	81.14961
660	80.42262
662	80.34092
664	80.30473
666	80.36218
668	80.22825
670	80.15623
672	80.15922
